C:\Users\Note\Documents\Log\localhost_access_log.2016-07-01.txt--------------------------
/dashboard-mps/atendimento/lista  ,  LongSummaryStatistics{count=166, sum=11492, min=31, average=69,228916, max=546}
/dashboard-mps/perfil/nomeLocal  ,  LongSummaryStatistics{count=6, sum=409, min=0, average=68,166667, max=312}
/dashboard-mps/solicitacao/editar  ,  LongSummaryStatistics{count=64, sum=4292, min=15, average=67,062500, max=312}
/dashboard-mps/documento/documentos  ,  LongSummaryStatistics{count=384, sum=25431, min=0, average=66,226563, max=938}
/dashboard-mps/demanda/editar  ,  LongSummaryStatistics{count=35, sum=2311, min=47, average=66,028571, max=205}
/dashboard-mps/documento/downloadFile/22844/Termo%20de%20Solicita%C3%A7%C3%A3o%20de%20Documentos%20N%C2%B0054_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=1, sum=65, min=65, average=65,000000, max=65}
/dashboard-mps/demanda/adicionar  ,  LongSummaryStatistics{count=23, sum=1482, min=47, average=64,434783, max=143}
/dashboard-mps/documento/downloadFile/22616/Termo%20de%20Solicita%C3%A7%C3%A3o%20de%20Documentos%20N%C2%B0041_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=1, sum=64, min=64, average=64,000000, max=64}
/dashboard-mps/planejamento/historico  ,  LongSummaryStatistics{count=3, sum=189, min=15, average=63,000000, max=110}
/dashboard-mps/documento/downloadFile/22959/Of%C3%ADcio%20N%C2%B0966_2016_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=1, sum=62, min=62, average=62,000000, max=62}
/dashboard-mps/documento/downloadVersao/1762/Memorando%20N%C2%B0085_2016_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=1, sum=62, min=62, average=62,000000, max=62}
/dashboard-mps/documento/editar  ,  LongSummaryStatistics{count=111, sum=6583, min=31, average=59,306306, max=314}
/dashboard-mps/atendimento/atendimentos  ,  LongSummaryStatistics{count=212, sum=11810, min=15, average=55,707547, max=142}
/dashboard-mps/demanda/excluir  ,  LongSummaryStatistics{count=4, sum=220, min=15, average=55,000000, max=173}
/dashboard-mps/documento/add  ,  LongSummaryStatistics{count=48, sum=2417, min=31, average=50,354167, max=111}
/dashboard-mps/documento/downloadFile/22827/Termo%20de%20Solicita%C3%A7%C3%A3o%20de%20Documentos%20N%C2%B0051_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=1, sum=49, min=49, average=49,000000, max=49}
/dashboard-mps/documento/downloadFile/22616/Termo%20de%20Solicita%C3%A7%C3%A3o%20de%20Documentos%20N%C2%B0041_2016_CGACI_DRPSP_SPPS_MF.docx  ,  LongSummaryStatistics{count=1, sum=49, min=49, average=49,000000, max=49}
/dashboard-mps/documento/downloadFile/22329/Notifica%C3%A7%C3%A3o%20de%20Acompanhamento%20Cont%C3%A1bil%20(NAC)%20N%C2%B0093_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=1, sum=48, min=48, average=48,000000, max=48}
/dashboard-mps/regra/lista  ,  LongSummaryStatistics{count=8, sum=381, min=31, average=47,625000, max=158}
/dashboard-mps/documento/downloadFile/22845/Nota%20N%C2%B0061_2016_CGNAL_DRPSP_SPPS_MF.doc  ,  LongSummaryStatistics{count=1, sum=47, min=47, average=47,000000, max=47}
/dashboard-mps/documento/downloadFile/23013/Of%C3%ADcio%20N%C2%B0988_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=3, sum=113, min=31, average=37,666667, max=49}
/dashboard-mps/documento/downloadFile/23029/Of%C3%ADcio%20N%C2%B0995_2016_CGACI_DRPSP_SPPS_MF.doc  ,  LongSummaryStatistics{count=5, sum=187, min=15, average=37,400000, max=63}
/dashboard-mps/planejamento/calcular  ,  LongSummaryStatistics{count=6, sum=218, min=15, average=36,333333, max=78}
/dashboard-mps/documento/downloadFile/22843/Of%C3%ADcio%20N%C2%B0941_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=1, sum=34, min=34, average=34,000000, max=34}
/dashboard-mps/documento/downloadFile/23014/Termo%20de%20Solicita%C3%A7%C3%A3o%20de%20Documentos%20N%C2%B0066_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=1, sum=33, min=33, average=33,000000, max=33}
/dashboard-mps/documento/downloadFile/22615/Of%C3%ADcio%20N%C2%B0855_2016_CGACI_DRPSP_SPPS_MF.pdf  ,  LongSummaryStatistics{count=1, sum=33, min=33, average=33,000000, max=33}
